town.id,gis.name,gis.join,year,cbsa,state.name,co.pre100pct,co.pub.pre100pct,co.priv.pre100pct,co.bwf.pre100pct,nn5.co.pre100pct,nn10.co.pre100pct,co.pre100,co.pub.pre100,co.priv.pre100,co.bwf.pre100,nn5.co.pre100,nn10.co.pre100,l5.co.pre100,l5.co.pub.pre100,l5.co.priv.pre100,l5.co.bwf.pre100,l5.nn5.co.pre100,l5.nn10.co.pre100,unemp.r.pre,emp.n.pre,labf.n.pre,i.units.pre,r.units.pre,ln.unempr.pre,ln.emp.n.pre,ln.labf.n.pre,ln.r.units.pre,mhhi.ia.pre,ln.mhhi.ia.pre,agricu.pre,arts.pre,ln.agricu.pre,ln.arts.pre,popcen.pre,ln.popcen.pre,for.pct,agg.pct,hiden.pct,loden.pct,other.pct,ndata.pct,urban90,suburb90,exurb90,rural90,ctydist100,ctydist30,ln.ctydist100,ln.ctydist30,ln.pop.cen90
7,Berlin,G090003004300,2010,25540,Connecticut,26.98241043,25.91877365,1.063637972,0,9.83668232,10.26069546,3.331576109,3.29282403,0.724470437,0,2.382936954,2.421318293,3.165998459,3.120105505,0.724470437,0,2.381137848,2.414298773,4.619999886,10769.40039,11293.7998,541,538,1.726331592,9.284557343,9.332098007,6.289715767,96104.96094,11.47320652,0.002208141,0.039938556,0.002205707,0.03916163,19866,9.8968153,43.39539987,13.44613547,4.980813255,32.99209317,5.16109088,0,0,0,1,0,18.9341,7.28234,2.992431879,2.11412549,9.728638649
7,Berlin,G090003004300,2015,25540,Connecticut,26.98241043,25.91877365,1.063637972,0,9.83668232,10.26069546,3.331576109,3.29282403,0.724470437,0,2.382936954,2.421318293,3.331576109,3.29282403,0.724470437,0,2.382936954,2.421318293,6.599999905,10709.7998,11467.59961,345,300,2.028148174,9.279007912,9.34736824,5.707110405,91793.07813,11.42730331,0.002596439,0.049795994,0.002593074,0.048595853,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,18.9341,7.28234,2.992431879,2.11412549,9.728638649
8,Bethany,G090009004580,1990,35300,Connecticut,5.987043858,4.303945541,1.683098316,0,13.95968533,10.16969395,1.944057584,1.668450952,0.986972213,0,2.705358982,2.413204193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102120.375,11.53391743,NA,NA,NA,NA,4602.879883,8.434654236,79.10884796,6.134173377,0.502827602,10.93932975,3.316075276,0,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
8,Bethany,G090009004580,1995,35300,Connecticut,6.958745956,4.717848778,2.240897417,0,14.2748909,10.47757912,2.074271441,1.74359262,1.175850272,0,2.726210356,2.440395594,1.944057584,1.668450952,0.986972213,0,2.705358982,2.413204193,3.859999895,2687.600098,2795.399902,111,107,1.581038475,7.896775723,7.936088085,4.68213129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092158113,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
8,Bethany,G090009004580,2000,35300,Connecticut,9.417912483,6.072734833,3.345178127,0,15.08759117,11.89969444,2.343526602,1.956247211,1.469066739,0,2.778048277,2.55720377,2.074271441,1.74359262,1.175850272,0,2.726210356,2.440395594,2.940000057,2611.800049,2691.199951,128,128,1.371180773,7.868177891,7.898113728,4.85981226,104424.8125,11.55623245,0.002273588,0.069723383,0.002271008,0.06740009,5035.52002,8.524470329,78.71272975,6.176210411,0.514145265,11.22550494,3.372663591,0,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
8,Bethany,G090009004580,2005,35300,Connecticut,9.857684135,6.218247414,3.639437199,0,15.93735981,14.71662235,2.384873152,1.97661221,1.534593105,0,2.829521894,2.754718781,2.343526602,1.956247211,1.469066739,0,2.778048277,2.55720377,2.920000076,2758.399902,2841.199951,152,152,1.366091728,7.922768593,7.95233345,5.030437946,NA,NA,NA,NA,NA,NA,NA,NA,78.32954602,6.158425512,0.515762074,11.43892373,3.558596627,0,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
8,Bethany,G090009004580,2010,35300,Connecticut,9.91265583,6.253817081,3.658838987,0,16.07343102,14.84359074,2.389923096,1.981527805,1.538766265,0,2.83752346,2.762764931,2.384873152,1.97661221,1.534593105,0,2.829521894,2.754718781,4.139999866,2983,3112,76,19,1.637053013,8.001020432,8.04334259,2.995732307,126771.0156,11.75014591,0,0.072566972,0,0.070054814,5563,8.624073029,78.14037937,6.127706141,0.580434434,11.51653057,3.636203459,0,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
8,Bethany,G090009004580,2015,35300,Connecticut,9.91265583,6.253817081,3.658838987,0,16.07343102,14.84359074,2.389923096,1.981527805,1.538766265,0,2.83752346,2.762764931,2.389923096,1.981527805,1.538766265,0,2.83752346,2.762764931,6.260000229,2879.800049,3072.199951,9,9,1.982379913,7.965823174,8.030474663,2.302585125,101665.4609,11.52945232,0.005175601,0.016266174,0.005162254,0.016135298,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,14.0112,6.79121,2.708796501,2.052996159,8.434654236
9,Bethel,G090001004720,1990,14860,Connecticut,13.74536991,12.58144855,1.163922429,0,15.66128731,14.94005775,2.690929174,2.608704805,0.771922529,0,2.81308794,2.768835306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95786.39844,11.46988678,NA,NA,NA,NA,17586.65039,9.774951935,53.78266086,4.668006519,2.859513228,33.8399681,4.824017291,0,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
9,Bethel,G090001004720,1995,14860,Connecticut,14.39199352,12.66561127,1.726382375,0,16.2999649,15.64317322,2.73384738,2.614882469,1.002975583,0,2.850704432,2.812000036,2.690929174,2.608704805,0.771922529,0,2.81308794,2.768835306,4.599999905,9911.599609,10390.2002,188,188,1.722766638,9.201561928,9.248714447,5.241746902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176538505,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
9,Bethel,G090001004720,2000,14860,Connecticut,14.99140358,12.79288387,2.198520184,0,17.32455254,16.46653175,2.772051334,2.624152899,1.162688255,0,2.908241749,2.860286713,2.73384738,2.614882469,1.002975583,0,2.850704432,2.812000036,3.019999981,9551.200195,9851.799805,216,216,1.391281843,9.164526939,9.195510864,5.379897118,96049.6875,11.47263145,0.003385106,0.053763442,0.003379389,0.052367985,18085.91992,9.802944183,53.24483425,4.725484171,3.060685013,34.21152007,4.731642491,0,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
9,Bethel,G090001004720,2005,14860,Connecticut,15.25005341,12.81341171,2.436641932,0,18.36869812,17.958601,2.788096189,2.625639915,1.234494805,0,2.963658333,2.942257643,2.772051334,2.624152899,1.162688255,0,2.908241749,2.860286713,2.980000019,10214.2002,10529.7998,295,295,1.381281853,9.231632233,9.262059212,5.690359592,NA,NA,NA,NA,NA,NA,NA,NA,52.93075993,4.694692572,3.284437304,34.34495034,4.719325852,0,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
9,Bethel,G090001004720,2010,14860,Connecticut,15.25005341,12.81341171,2.436641932,0,18.59340096,18.18837166,2.788096189,2.625639915,1.234494805,0,2.975192785,2.954304457,2.788096189,2.625639915,1.234494805,0,2.963658333,2.942257643,4.300000191,10277.40039,10740.2002,145,145,1.667706847,9.237799644,9.281842232,4.983606815,93063.88281,11.44105244,0.000965354,0.060817333,0.000964889,0.059039682,18584,9.83011055,52.18149767,4.561262306,3.78941954,34.50096111,4.94102537,0,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
9,Bethel,G090001004720,2015,14860,Connecticut,15.25005341,12.81341171,2.436641932,0,18.59481621,18.19324112,2.788096189,2.625639915,1.234494805,0,2.975265026,2.954558134,2.788096189,2.625639915,1.234494805,0,2.975192785,2.954304457,6.860000134,9790.400391,10509.7998,294,294,2.061786652,9.189259529,9.260158539,5.686975479,96303.8125,11.47527313,0.001698113,0.077264151,0.001696673,0.074424632,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,26.12,7.13079,3.300271511,2.095658064,9.774951935
10,Bethlehem,G090005004930,1990,45860,Connecticut,4.823319435,1.078132987,3.745186329,0,11.23434353,13.40265083,1.761870503,0.73146987,1.557130694,0,2.50424695,2.667412281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85497.03906,11.35624886,NA,NA,NA,NA,3074.159912,8.031112671,60.03256419,25.73202915,0.159068798,10.48440119,3.591419962,0,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
10,Bethlehem,G090005004930,1995,45860,Connecticut,5.712337494,1.078132987,4.634203911,0,11.74066257,13.91965485,1.903947234,0.73146987,1.728855848,0,2.544798613,2.702679396,1.761870503,0.73146987,1.557130694,0,2.50424695,2.667412281,5.059999943,1855.800049,1954.800049,76,76,1.801709771,7.526609898,7.57855463,4.343805313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068929812,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
10,Bethlehem,G090005004930,2000,45860,Connecticut,6.525355339,1.507618785,5.017736435,0,13.39317989,15.35422039,2.018278122,0.919333577,1.794711232,0,2.666754484,2.794486046,1.903947234,0.73146987,1.728855848,0,2.544798613,2.702679396,3.700000048,1894.599976,1967.199951,71,71,1.54756248,7.547290802,7.58487463,4.276666164,95563.10156,11.46755219,0.036565978,0.038155802,0.035913307,0.037445873,3425.52002,8.139300346,60.00251787,25.81156355,0.178510539,10.50914522,3.497746115,0,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
10,Bethlehem,G090005004930,2005,45860,Connecticut,8.025904655,2.527426481,5.498477936,0,16.42163467,17.38852692,2.200098753,1.260568619,1.871567965,0,2.857712746,2.911726952,2.018278122,0.919333577,1.794711232,0,2.666754484,2.794486046,3.119999886,1914,1975.599976,78,78,1.415853143,7.557472706,7.589133263,4.369447708,NA,NA,NA,NA,NA,NA,NA,NA,59.67731055,25.85044703,0.233300903,10.58337733,3.655047481,0,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
10,Bethlehem,G090005004930,2010,45860,Connecticut,8.389995575,2.527426481,5.862568855,0,17.15026665,18.14172363,2.239644766,1.260568619,1.926081777,0,2.898685217,2.951870441,2.200098753,1.260568619,1.871567965,0,2.857712746,2.911726952,4.559999943,1921.400024,2013,44,38,1.715598106,7.561329842,7.607878208,3.663561583,92412.85938,11.43403244,0.018110622,0.064610866,0.017948577,0.062609352,3607,8.190908432,59.46698625,25.83100529,0.254510076,10.6611443,3.785837382,0,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
10,Bethlehem,G090005004930,2015,45860,Connecticut,9.508779526,2.527426481,6.981352806,0,17.3038559,18.26076126,2.352210999,1.260568619,2.077107906,0,2.907111645,2.958069801,2.239644766,1.260568619,1.926081777,0,2.898685217,2.951870441,6.460000038,1844,1971.800049,9,5,2.00955534,7.520234585,7.587209225,1.791759491,88130.14063,11.38658142,0.024189115,0.034084662,0.023901192,0.033516649,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,17.0019,17.0019,2.890477419,2.890477419,8.031112671
11,Bloomfield,G090003005910,1990,25540,Connecticut,20.68096542,17.65374184,3.027225494,0,12.21074867,10.24959564,3.076434612,2.92604661,1.393077612,0,2.581030846,2.420332193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85260.07031,11.35347366,NA,NA,NA,NA,19492.42969,9.877832413,42.23158164,17.56505527,4.156313003,29.92280629,6.143136511,0,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
11,Bloomfield,G090003005910,1995,25540,Connecticut,20.68096542,17.65374184,3.027225494,0,12.58976173,10.96439457,3.076434612,2.92604661,1.393077612,0,2.609316587,2.481935024,3.076434612,2.92604661,1.393077612,0,2.581030846,2.420332193,6.119999886,10128.2002,10788.59961,308,308,1.962907672,9.22317791,9.286337852,5.733341217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213110316,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
11,Bloomfield,G090003005910,2000,25540,Connecticut,20.68361282,17.65638924,3.027225494,0,14.4788456,12.59787846,3.076556921,2.926188707,1.393077612,0,2.739474297,2.609913826,3.076434612,2.92604661,1.393077612,0,2.609316587,2.481935024,4.760000229,9636.599609,10118.59961,152,152,1.750937462,9.173427582,9.222229004,5.030437946,75026.14063,11.22560501,0.001693767,0.036133695,0.001692334,0.035496186,19595.18945,9.883090019,42.15083798,17.23413863,4.333684322,30.26298859,6.037243186,0,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
11,Bloomfield,G090003005910,2005,25540,Connecticut,20.69287872,17.66565514,3.027225494,0,15.13190269,13.24364376,3.076983929,2.926685095,1.393077612,0,2.780798912,2.656310797,3.076556921,2.926188707,1.393077612,0,2.739474297,2.609913826,4.840000153,8920.599609,9376.400391,539,539,1.764730811,9.096230507,9.146058083,6.291569233,NA,NA,NA,NA,NA,NA,NA,NA,41.40561371,16.84100966,4.963749605,30.46153858,6.346981162,0,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
11,Bloomfield,G090003005910,2010,25540,Connecticut,20.69287872,17.66565514,3.027225494,0,15.19821262,13.41863155,3.076983929,2.926685095,1.393077612,0,2.784900904,2.668521166,3.076983929,2.926685095,1.393077612,0,2.780798912,2.656310797,6.260000229,9421.799805,10053.40039,286,286,1.982379913,9.150887489,9.215765953,5.659482002,76218.67969,11.24137497,0,0.043317885,0,0.042405911,20486,9.927545547,40.81525842,16.49420902,5.337023575,30.49860124,6.873800453,0,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
11,Bloomfield,G090003005910,2015,25540,Connecticut,20.77494621,17.66565514,3.109292984,0,15.19821262,13.43949127,3.080760002,2.926685095,1.413250923,0,2.784900904,2.669966936,3.076983929,2.926685095,1.393077612,0,2.784900904,2.668521166,8.659999847,10364.2002,11345.40039,183,183,2.267993689,9.246209145,9.336655617,5.21493578,76062.5,11.23932362,0.002514507,0.049129594,0.002511351,0.047960863,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,9.78593,8.55105,2.378242493,2.256651163,9.877832413
12,Bolton,G090013006260,1990,25540,Connecticut,8.730383873,7.035829067,1.694554687,0,14.42966747,12.61231613,2.275253296,2.083910227,0.991232932,0,2.736292124,2.610975027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91492.48438,11.42402267,NA,NA,NA,NA,4576.089844,8.428818703,66.66903006,11.87606353,0.694838344,16.04273019,4.719701266,0,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
12,Bolton,G090013006260,1995,25540,Connecticut,8.730383873,7.035829067,1.694554687,0,15.22256565,13.51395988,2.275253296,2.083910227,0.991232932,0,2.786403179,2.675111055,2.275253296,2.083910227,0.991232932,0,2.736292124,2.610975027,4.78000021,2678.199951,2813.199951,65,65,1.75440371,7.893273354,7.942433357,4.189654827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087445642,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
12,Bolton,G090013006260,2000,25540,Connecticut,9.550481796,7.839384079,1.711098433,0,16.59775162,14.89972496,2.356171608,2.1792171,0.997353911,0,2.867771149,2.76630187,2.275253296,2.083910227,0.991232932,0,2.786403179,2.675111055,3.299999952,2623.399902,2713,131,131,1.458615065,7.872607708,7.906178951,4.88280201,93962.53125,11.45066166,0.006045519,0.034850638,0.006027319,0.034257106,5018.620117,8.521109581,66.87700888,11.8358858,0.772830403,16.2601626,4.256475704,0,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
12,Bolton,G090013006260,2005,25540,Connecticut,11.66572094,9.633201599,2.032520294,0,18.06484222,16.53970718,2.538899183,2.363981247,1.109394073,0,2.947845936,2.864467382,2.356171608,2.1792171,0.997353911,0,2.867771149,2.76630187,2.779999971,2858.399902,2940.399902,69,69,1.329723954,7.958366871,7.98664093,4.248495102,NA,NA,NA,NA,NA,NA,NA,NA,66.63357912,11.86188315,0.843732274,16.34051805,4.322650784,0,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
12,Bolton,G090013006260,2010,25540,Connecticut,12.30620193,9.633201599,2.673000574,0,18.39171982,16.89957809,2.588230133,2.363981247,1.30100894,0,2.964846134,2.884777069,2.538899183,2.363981247,1.109394073,0,2.947845936,2.864467382,4.079999924,2904.199951,3028.399902,52,52,1.625311255,7.974257469,8.016119957,3.970291853,99695.61719,11.50988674,0,0.052724077,0,0.051381163,4980,8.513385773,66.31924749,11.86897334,0.855549253,16.55322367,4.405369635,0,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
12,Bolton,G090013006260,2015,25540,Connecticut,12.30620193,9.633201599,2.673000574,0,18.39171982,16.89957809,2.588230133,2.363981247,1.30100894,0,2.964846134,2.884777069,2.588230133,2.363981247,1.30100894,0,2.964846134,2.884777069,5.71999979,2949,3128,40,40,1.905088067,7.989560604,8.04846859,3.713572025,101419.8047,11.52703381,0.003084304,0.060657985,0.003079558,0.058889456,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,20.184,7.09302,3.05324626,2.091001987,8.428818703
13,Bozrah,G090011006820,1990,35980,Connecticut,10.3283453,3.757478714,6.570867538,0,12.71597481,11.1895771,2.427308083,1.559717894,2.024307728,0,2.618561268,2.500581264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77598.72656,11.25931931,NA,NA,NA,NA,2301.419922,7.741715908,76.29792918,10.42275475,0.738106809,8.170670722,4.385727667,0,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
13,Bozrah,G090011006820,1995,35980,Connecticut,10.3283453,3.757478714,6.570867538,0,13.31291676,11.54414845,2.427308083,1.559717894,2.024307728,0,2.661162376,2.529254198,2.427308083,1.559717894,2.024307728,0,2.618561268,2.500581264,6.599999905,1364.400024,1460.599976,45,44,2.028148174,7.219202518,7.287286758,3.80666256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102991648,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
13,Bozrah,G090011006820,2000,35980,Connecticut,10.3283453,3.757478714,6.570867538,0,13.59183502,11.76098251,2.427308083,1.559717894,2.024307728,0,2.680462122,2.546392202,2.427308083,1.559717894,2.024307728,0,2.661162376,2.529254198,4.679999828,1412.199951,1481.400024,46,46,1.736951232,7.253612041,7.301417828,3.850147486,79553.19531,11.28419399,0.025889968,0.097087376,0.025560498,0.092658825,2363.949951,7.768512249,75.98208813,10.60642319,0.829082764,8.192985579,4.404609469,0,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
13,Bozrah,G090011006820,2005,35980,Connecticut,10.73172951,3.757478714,6.974251747,0,13.98192596,12.58277035,2.462297201,1.559717894,2.07621789,0,2.706844568,2.60880208,2.427308083,1.559717894,2.024307728,0,2.680462122,2.546392202,3.819999933,1332.800049,1386,55,55,1.572773933,7.19578743,7.234898567,4.025351524,NA,NA,NA,NA,NA,NA,NA,NA,75.82760066,10.51888029,0.889161226,8.179253359,4.6002936,0,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
13,Bozrah,G090011006820,2010,35980,Connecticut,10.73172951,3.757478714,6.974251747,0,15.16043091,14.00514793,2.462297201,1.559717894,2.07621789,0,2.782565832,2.708393335,2.462297201,1.559717894,2.07621789,0,2.706844568,2.60880208,5.199999809,1409.599976,1487,32,32,1.824549317,7.251770496,7.305188179,3.496507645,83607.33594,11.33389854,0.006574622,0.081525312,0.006553103,0.078372374,2627,7.873978615,75.43279934,10.4759671,0.932074412,8.182686414,4.991661861,0,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
13,Bozrah,G090011006820,2015,35980,Connecticut,10.73172951,3.757478714,6.974251747,0,15.16043091,14.07939148,2.462297201,1.559717894,2.07621789,0,2.782565832,2.713329077,2.462297201,1.559717894,2.07621789,0,2.782565832,2.708393335,7.5,1375.199951,1487,12,12,2.140066147,7.227081299,7.305188179,2.564949274,80539.78125,11.29651928,0.011675824,0.131868132,0.011608188,0.123869479,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,48.7704,7.19124,3.907420397,2.103065252,7.741715908
14,Branford,G090009007310,1990,35300,Connecticut,23.34487343,16.53376007,6.811115742,0,20.6615181,20.19958496,3.192321301,2.864128113,2.055547714,0,3.075537205,3.053981543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77643.26563,11.25989342,NA,NA,NA,NA,27602.36914,10.22569275,36.46688037,5.806019218,7.029480189,40.22089227,10.46756039,0,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
14,Branford,G090009007310,1995,35300,Connecticut,23.34487343,16.53376007,6.811115742,0,20.66625404,20.20631981,3.192321301,2.864128113,2.055547714,0,3.075755835,3.054299355,3.192321301,2.864128113,2.055547714,0,3.075537205,3.053981543,5.260000229,16081,16974.40039,487,487,1.834180236,9.685456276,9.739520073,6.190315247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442923845,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
14,Branford,G090009007310,2000,35300,Connecticut,23.47341537,16.63597298,6.837443352,0,20.66625404,20.56254578,3.19758749,2.869940758,2.058912754,0,3.075755835,3.070957899,3.192321301,2.864128113,2.055547714,0,3.075755835,3.054299355,3.799999952,15417.7998,16027.2002,237,237,1.568615913,9.643342972,9.682105064,5.472270489,80877.71094,11.30070591,0,0.062958278,0,0.06105585,28690.9707,10.26437283,36.33369348,5.804470533,7.147180232,40.24412254,10.46136565,0,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
14,Branford,G090009007310,2005,35300,Connecticut,23.51987648,16.68243217,6.837443352,0,20.66625404,20.56254578,3.19948411,2.872571707,2.058912754,0,3.075755835,3.070957899,3.19758749,2.869940758,2.058912754,0,3.075755835,3.070957899,3.339999914,16083.7998,16643.40039,222,222,1.467874289,9.685629845,9.719829559,5.407171726,NA,NA,NA,NA,NA,NA,NA,NA,36.16643553,5.801373164,7.412005329,40.05208563,10.55893279,0,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
14,Branford,G090009007310,2010,35300,Connecticut,25.32564163,17.28641891,8.039222717,0,20.66625404,20.56254578,3.270543337,2.906158686,2.201573133,0,3.075755835,3.070957899,3.19948411,2.872571707,2.058912754,0,3.075755835,3.070957899,4.539999962,16450.59961,17236.40039,195,195,1.711994529,9.708177567,9.754837036,5.278114796,78746.96094,11.2740078,0.002723529,0.077188787,0.002719827,0.074354671,28026,10.24092388,35.87218542,5.804470533,7.562227752,40.05053694,10.70141179,0,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
14,Branford,G090009007310,2015,35300,Connecticut,25.66170692,17.36540413,8.296303749,0,20.66625404,20.56254578,3.283228397,2.910468578,2.22961688,0,3.075755835,3.070957899,3.270543337,2.906158686,2.201573133,0,3.075755835,3.070957899,7.239999771,14653.7998,15799,277,277,2.109000206,9.592523575,9.667765617,5.627621174,75201.125,11.22793484,0.000537526,0.081368004,0.000537382,0.078226909,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,10.8933,10.8933,2.475975275,2.475975275,10.22569275
15,Bridgeport,G090001008070,1990,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.86413479,10.65223312,2.004852295,1.991008043,0.097204171,0,2.554443121,2.455497742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51142.14453,10.84238338,NA,NA,NA,NA,141685.9844,11.86137581,4.40881159,3.604889361,58.79266165,29.11559608,4.064273492,0,1,0,0,0,0,0,0,0,11.86137581
15,Bridgeport,G090001008070,1995,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.86413479,10.87570477,2.004852295,1.991008043,0.097204171,0,2.554443121,2.474494696,2.004852295,1.991008043,0.097204171,0,2.554443121,2.455497742,10.34000015,59548.80078,66420.39844,366,366,2.428336382,10.99456787,11.10377502,5.905361652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236072401,1,0,0,0,0,0,0,0,11.86137581
15,Bridgeport,G090001008070,2000,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.8653183,11.39136028,2.004852295,1.991008043,0.097204171,0,2.554535151,2.516999483,2.004852295,1.991008043,0.097204171,0,2.554443121,2.474494696,7.679999828,57990.60156,62829.39844,387,387,2.161021471,10.96805382,11.04819393,5.961005211,48321.11719,10.78564453,0.00140558,0.070929088,0.001404593,0.068526581,139529,11.846035,4.387543806,3.787792302,58.45450389,29.15813165,4.19826053,0,1,0,0,0,0,0,0,0,11.86137581
15,Bridgeport,G090001008070,2005,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.8653183,12.82526112,2.004852295,1.991008043,0.097204171,0,2.554535151,2.626497507,2.004852295,1.991008043,0.097204171,0,2.554535151,2.516999483,6.579999924,57206.80078,61228.80078,491,491,2.025513172,10.95444584,11.02238941,6.198478699,NA,NA,NA,NA,NA,NA,NA,NA,4.359895687,4.166358854,58.29286873,28.92418602,4.242922876,0,1,0,0,0,0,0,0,0,11.86137581
15,Bridgeport,G090001008070,2010,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.8653183,13.00809669,2.004852295,1.991008043,0.097204171,0,2.554535151,2.639635563,2.004852295,1.991008043,0.097204171,0,2.554535151,2.626497507,8.359999657,57056.19922,62285.80078,855,798,2.236445189,10.95180988,11.039505,6.683361053,45757.73828,10.73113823,0.001020953,0.080513932,0.001020432,0.07743679,144229,11.8791647,4.285458444,4.270570995,58.5906177,28.62005671,4.219528314,0,1,0,0,0,0,0,0,0,11.86137581
15,Bridgeport,G090001008070,2015,14860,Connecticut,6.42499733,6.322912216,0.102085367,0,11.8653183,13.00809669,2.004852295,1.991008043,0.097204171,0,2.554535151,2.639635563,2.004852295,1.991008043,0.097204171,0,2.554535151,2.639635563,12.18000031,63293,72066.20313,552,248,2.578700542,11.05554581,11.18535423,5.517452717,43697.10156,10.68505955,0.001909109,0.112532999,0.001907288,0.1066394,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,11.86137581
16,Bridgewater,G090005008210,1990,45860,Connecticut,19.95850945,1.865149975,18.09335899,0,9.488851547,10.01412487,3.042544842,1.052620769,2.949340582,0,2.350312948,2.399178505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106346.5859,11.57446766,NA,NA,NA,NA,1654,7.411556244,69.82768141,16.33461806,0.16262341,8.105070439,5.545257506,0,0,0,1,0,27.1662,16.18,3.338122606,2.843745947,7.411556244
16,Bridgewater,G090005008210,1995,45860,Connecticut,20.14321899,1.865149975,18.27806664,0,10.74741745,10.82409286,3.051319122,1.052620769,2.958967924,0,2.463633537,2.470139265,3.042544842,1.052620769,2.949340582,0,2.350312948,2.399178505,3.24000001,939.7999878,971.4000244,37,37,1.44456327,6.846730709,6.879767418,3.637586117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058223196,0,0,1,0,27.1662,16.18,3.338122606,2.843745947,7.411556244
